Now,Wed Sep 17 2025 21:56:32 GMT+0800 (Philippine Standard Time),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
217,olgago,zxcchch,https://www.tiktok.com/@zxcchch,"Ako engineer ako. Hindi pagiging 8080 ang pagtatanong. We all know who’s in charge that time. Bridge supposed to be QUALITY. That bridge cost php1.225Billion. Bakit ganyan ka low quality na, 33Tons lang ang kaya? The truck load was 102tons. We all have seen the bridge, its looks cheap. Kinurakot ang materials, kaya bumigay agad. Kaya din binawalan ang mabibigat kasi FAIL yung bridge. Hindi niyo ba magets???",21-8-2025,5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/17e5febc51993fff4c72db89a96c2e4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=491f6de5&x-expires=1758200400&x-signature=GGJ2WOJDxvBtKzsecZoN3PSxD4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
218,creameries,zakklargo,https://www.tiktok.com/@zakklargo,ay engineer kapala edi pumunta ka dun check mo infrastructure ko okay pa ba,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/073de9a53ce0af7978a940ae48cc0260~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94b38a84&x-expires=1758200400&x-signature=V1PLxJT0mYriNg6EKO0uYzqeHjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
219,Amaya,malou606,https://www.tiktok.com/@malou606,This project was from the previous administration.,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c9f0f0e1a896a0b04a78ec5ead4df4ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=37da14b8&x-expires=1758200400&x-signature=czwZW9C34s6S2c4yvI1Xt6t6B58%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
220,creameries,zakklargo,https://www.tiktok.com/@zakklargo,yes I know pero yung bridge may limit gets po ba?,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/073de9a53ce0af7978a940ae48cc0260~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94b38a84&x-expires=1758200400&x-signature=V1PLxJT0mYriNg6EKO0uYzqeHjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
221,eko,jerikkogandelacab,https://www.tiktok.com/@jerikkogandelacab,kahit anong sabihin mo kay digong yan na project,22-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45da13e069bf4804ab50d645b87ef622~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c0c88269&x-expires=1758200400&x-signature=Z0qIHyFakhfWrwGVJ%2BN0Ku8Kv88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
222,creameries,zakklargo,https://www.tiktok.com/@zakklargo,oo nga project nga ni Digong pero may limit yan bridge yan gets?,22-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/073de9a53ce0af7978a940ae48cc0260~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94b38a84&x-expires=1758200400&x-signature=V1PLxJT0mYriNg6EKO0uYzqeHjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
223,eko,jerikkogandelacab,https://www.tiktok.com/@jerikkogandelacab,"gagawa ka nga lang ng bridge may limit pa haha 8080 ka talaga ..hindi mo alam kung magkano budget jan sa bridge?baka hindi mo alam, sabihin mo sakin kumg magkano ?tignan natin",22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45da13e069bf4804ab50d645b87ef622~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c0c88269&x-expires=1758200400&x-signature=Z0qIHyFakhfWrwGVJ%2BN0Ku8Kv88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
224,eko,jerikkogandelacab,https://www.tiktok.com/@jerikkogandelacab,"kung hindi dahil kay PBBM hindi maibubulgar lahat ng mga katiwalian sa flood control..kaya nga nagsama si Former Sen. Mariam at Pbbm kasi sila ay hindi corrupt, kasi alam nila lahat, sana sila nalang mamuno kailan man ..hindi ang mga duterte",22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45da13e069bf4804ab50d645b87ef622~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c0c88269&x-expires=1758200400&x-signature=Z0qIHyFakhfWrwGVJ%2BN0Ku8Kv88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
225,Rein12 shop,aniercastilloo,https://www.tiktok.com/@aniercastilloo,kahit gaano katibay ang gawa sa tulay kung over loaded dadaan sa may limit Weight lang talagang masisira yan tsk may sign dyan bago makarating ng tulay kung ilang tons lang ang pwedeng dumaan,23-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aa567d5b069fa24d16e3659bed55175b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e19cb25b&x-expires=1758200400&x-signature=jgi5sNPXXPxNfOJF%2BpcN43Roa9w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
226,SEN ...yassuo.,sen.yassuo...09,https://www.tiktok.com/@sen.yassuo...09,yong panga ngomengiwe titigan mong mabuti,24-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/502dc1ce08a240d1e619e138b8d47142~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=64d018ff&x-expires=1758200400&x-signature=dRzTfeaMLCktM1axfMRNRa3Z9AQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
227,eko,jerikkogandelacab,https://www.tiktok.com/@jerikkogandelacab,tignan mo pamilya baka may masamang mangyari,24-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45da13e069bf4804ab50d645b87ef622~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c0c88269&x-expires=1758200400&x-signature=Z0qIHyFakhfWrwGVJ%2BN0Ku8Kv88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
228,QueenA♍,queenavirgo08,https://www.tiktok.com/@queenavirgo08,kagaya ka nf profile mo,24-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4c626c3368f6012d034ee1984d697935~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=941b392a&x-expires=1758200400&x-signature=iy7j%2B4K8AKDKMXmEANVjZllFBXo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
229,Lt.Zeratul,lt.zeratul,https://www.tiktok.com/@lt.zeratul,"8080 du30 admin nagpagawa ng tulay na sub standard na tapos limitado lang pede dumaan? heavy truck? magaan pa nga ung dumaan dun. obvoius naman na kinurukot pondo, kahit ordinaryong kotse nga dumaan ramdam nila na gumalagaw eh 😂😂😂
tanggol pa sa mga dutâ3 😂😂😂",25-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7d95ec4cbf54d62e52e315e3b5af9a17~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a278ef66&x-expires=1758200400&x-signature=S%2BoHlgkVBRTat7IQDA24CB6uJw4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
230,Mervin Baligat,mervin.baligat,https://www.tiktok.com/@mervin.baligat,sabi nung di naman taga cabagan.,26-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d180bb0553468d3bc47312e365438bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36113dd7&x-expires=1758200400&x-signature=1sR0VE5%2BEvEU9ovW5lycG%2F2rMxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
231,Mervin Baligat,mervin.baligat,https://www.tiktok.com/@mervin.baligat,tama..ok na kasi nuon na pang jogging lang tinayo ni duterte,26-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d180bb0553468d3bc47312e365438bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36113dd7&x-expires=1758200400&x-signature=1sR0VE5%2BEvEU9ovW5lycG%2F2rMxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
232,Mervin Baligat,mervin.baligat,https://www.tiktok.com/@mervin.baligat,panahon ni duterte tapos na yan..ano nalang ginawa ni bbm jan ribbon cutting nalangm,26-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d180bb0553468d3bc47312e365438bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36113dd7&x-expires=1758200400&x-signature=1sR0VE5%2BEvEU9ovW5lycG%2F2rMxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
233,olgago,zxcchch,https://www.tiktok.com/@zxcchch,Sayo na mismo nang galing. Duterte ang pumirma ng project na yan. Ribbon cutting nalang si bangag,26-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/17e5febc51993fff4c72db89a96c2e4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=491f6de5&x-expires=1758200400&x-signature=GGJ2WOJDxvBtKzsecZoN3PSxD4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
234,Mervin Baligat,mervin.baligat,https://www.tiktok.com/@mervin.baligat,di lang pumirma term ni durerte tapos na yan.so sino sisisihin jan yung kakaupo o yung tumapos,26-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d180bb0553468d3bc47312e365438bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36113dd7&x-expires=1758200400&x-signature=1sR0VE5%2BEvEU9ovW5lycG%2F2rMxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
235,creameries,zakklargo,https://www.tiktok.com/@zakklargo,oo hindi ako taga cabagan pero simple as that may picture O? diba yan lng para gumiho hindi buong tulay?,27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/073de9a53ce0af7978a940ae48cc0260~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94b38a84&x-expires=1758200400&x-signature=V1PLxJT0mYriNg6EKO0uYzqeHjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
236,creameries,zakklargo,https://www.tiktok.com/@zakklargo,by insulting Dutae it doesn't hurt me LOL dying hard,27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/073de9a53ce0af7978a940ae48cc0260~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94b38a84&x-expires=1758200400&x-signature=V1PLxJT0mYriNg6EKO0uYzqeHjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
237,olgago,zxcchch,https://www.tiktok.com/@zxcchch,KUNG SINO NAG APPROVE NYAN,27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/17e5febc51993fff4c72db89a96c2e4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=491f6de5&x-expires=1758200400&x-signature=GGJ2WOJDxvBtKzsecZoN3PSxD4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
238,Mervin Baligat,mervin.baligat,https://www.tiktok.com/@mervin.baligat,edi isisi mo sa DPWH R02 .,27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d180bb0553468d3bc47312e365438bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36113dd7&x-expires=1758200400&x-signature=1sR0VE5%2BEvEU9ovW5lycG%2F2rMxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
239,Mervin Baligat,mervin.baligat,https://www.tiktok.com/@mervin.baligat,"The Cabagan-Santa Maria bridge was planned to be completed by 2019 but was finished in 2021.
sino presidente nung mga time na yan.",27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d180bb0553468d3bc47312e365438bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36113dd7&x-expires=1758200400&x-signature=1sR0VE5%2BEvEU9ovW5lycG%2F2rMxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
240,Mervin Baligat,mervin.baligat,https://www.tiktok.com/@mervin.baligat,nung natapos yan nung 2021 may defect na talaga kaya para sa light vehicles lang kasi gang 40 tons lang ang kaya ng bridge,27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d180bb0553468d3bc47312e365438bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36113dd7&x-expires=1758200400&x-signature=1sR0VE5%2BEvEU9ovW5lycG%2F2rMxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
241,olgago,zxcchch,https://www.tiktok.com/@zxcchch,PRESIDENTE MONG SI DUTAE,27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/17e5febc51993fff4c72db89a96c2e4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=491f6de5&x-expires=1758200400&x-signature=GGJ2WOJDxvBtKzsecZoN3PSxD4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
242,olgago,zxcchch,https://www.tiktok.com/@zxcchch,Oh 2021 pa pala yan. 2022 umupo si Bangag. Ano pang gusto mong italak? Na 8080 ka?,27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/17e5febc51993fff4c72db89a96c2e4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=491f6de5&x-expires=1758200400&x-signature=GGJ2WOJDxvBtKzsecZoN3PSxD4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Skinny Legend,0
243,🤫,15.vem,https://www.tiktok.com/@15.vem,"I just feel bad and sad. Based on this interview, I felt that the president felt betrayed and angered. He's making progress and projects for the country. He has the receipts pero hindi pala napapatupad. What if ganto talaga nangyayari pero yung lower management yung mga hindi nagpapatupad. It's just sad na hindi na momonitor ng maayos without proof.",21-8-2025,2349,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9a0784a5abf9fcc176acde3327292a98~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2d5bfb66&x-expires=1758200400&x-signature=gygAJwpvqobF1tZeJ9PYlnFTpSU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,9
244,ANGEL🦋✨,itsme_angel_baby,https://www.tiktok.com/@itsme_angel_baby,Parang nasa baba po talaga yung main problem huhu,21-8-2025,263,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/184da91c05d72708b94ccf0da5108ab7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5aed30a&x-expires=1758200400&x-signature=W0H7Jipc1rrfjbBXPTGXP%2Fsszj4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,🤫,0
245,Nash,tigaluto,https://www.tiktok.com/@tigaluto,"nasa baba talaga ang problem other than sa upper part, need naman talaga yan ng both cooperation from each side ... kahit sinong president ang uupo ganyan ...",23-8-2025,72,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/31d4dfb6d32a1162ced92af62a6d55fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=537cb394&x-expires=1758200400&x-signature=qB95a3wdxeve98gYNDDUeL1BmyY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,🤫,0
246,Staku Suarez,staku.suarez,https://www.tiktok.com/@staku.suarez,mismo ganun na nga nangyayari maraming napatupad ang presidente pero un mga naka assign mga nasa baba na dpt sila ang kumikilos wala kinukurakot,21-8-2025,101,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1bd682fbcc7bc25541fc01fa2b23665d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=907b2bb3&x-expires=1758200400&x-signature=koZrb3bb%2Bd3XFDvd3yhNrS5fU28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,🤫,0
247,Cjngsagpro,cjngsagpro,https://www.tiktok.com/@cjngsagpro,imposible namang babayad ng walang documentation o walang picture na nakuha... may mindset ba sila? hahahaha babayad ka dimo alam kung nasan ang binayaran mo?,21-8-2025,9,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ad16f69cd21724c2975bc03d11b7f149~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ec0744fc&x-expires=1758200400&x-signature=3ee4REL%2FxwDDIUSItHnmRHvAcuA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,🤫,0
248,bry_x,itz_bry.x,https://www.tiktok.com/@itz_bry.x,"Anything is possible to be manipulated, my dear. Sa dinami-daming projects sa Pilipinas minsan ung mga nasa baba ng pangulo na mga inspectors are so careless and that is the real problem ung pagiging irresponsible ng mga nasa baba niya na pinagkakatiwalaan niya. Totoo naman na hindi na niya trabaho yan pero kung hindi niya pupunan, sino ba dapat diba? So that's why.",21-8-2025,73,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/350deb891d4f1eced03cd6c042ebd811~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aa727814&x-expires=1758200400&x-signature=qE6yNcg1RMiXnHQQhlK8TJFM%2FaU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,🤫,0
249,Gray,0_0potato,https://www.tiktok.com/@0_0potato,"true, kahit gaano ka pang kagaling na president if wala rin yun tauhan edi wala parin patutunguhan (good leader+good underlings=good governance)",25-8-2025,6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/71029e7771eee56b6f7966e151f077c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ad53e6b0&x-expires=1758200400&x-signature=eUbl2dPN%2BPImp9W%2FKttED8dozuA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,🤫,0
250,lambanog,jsjajakksag,https://www.tiktok.com/@jsjajakksag,same sentiments,22-8-2025,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/28d0405871a80e39e1ab57f693cc6317~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=413683b6&x-expires=1758200400&x-signature=fdYpD0zuNgLPb0Hy2xfXRjc4s4g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,🤫,0
251,ATR TV,atrtvofficial,https://www.tiktok.com/@atrtvofficial,same nakakasad😭,21-8-2025,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e4bcfe866f20807af212892c6e3c3a12~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=666e7845&x-expires=1758200400&x-signature=5Gu8OrCSpZtf8xnuPeg57zloUVA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,🤫,0
252,۶ৎ,precy1k,https://www.tiktok.com/@precy1k,"yung mga local mayor talaga, watch Jessica Soho's recent docu",26-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3292bf67f04dc968362abed3686f9c33~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f3f36c40&x-expires=1758200400&x-signature=l4lgOxylGWyzeTHWth4cCr5MoEQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,🤫,0
253,VIEN,grcvn_mrk,https://www.tiktok.com/@grcvn_mrk,YUNG MGA SUMISISI SA PANGULO ANO MASASABI NYO SINO DAPAT SISIHIN???? PNGULO BA ANG NAG KULANG???,21-8-2025,402,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/69545622233615d42df2e0bc8f247088~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a439ddaf&x-expires=1758200400&x-signature=o6qpHuA7x56OII6gDd%2FIjwQPrKg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,12
254,저이,wonufied0620,https://www.tiktok.com/@wonufied0620,taga approved pero di taga monitor ng project. Spot the difference?,21-8-2025,34,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45af618db6b0f2aec3fc8132828b7d90~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c41d35a&x-expires=1758200400&x-signature=UkeSpho%2FCmDo2iYru9c9JkIBPgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
255,Nel,nel_bhd,https://www.tiktok.com/@nel_bhd,"Lol ano pang silbi nang DPWH if ang presidente parin naman pala mag fa facilitate nung project, spot the difference. 🥴",21-8-2025,82,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/559ad48a5f8b5863c002a741427cfa8a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d36965a2&x-expires=1758200400&x-signature=q7eKE9aaGa1LvJySP0lSFk%2B9gds%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
256,Heylloo,unworthygwen,https://www.tiktok.com/@unworthygwen,trueeee Am8080 ng mga nag cocomment talaga,22-8-2025,21,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8037e2cf8d529dc7b53e4fff5612c427~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7aae33e1&x-expires=1758200400&x-signature=YJh25loO4%2BZ%2Fyd7fiQSE%2FL4D15E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
257,Sassy,jessasy32,https://www.tiktok.com/@jessasy32,Mga walang utak mga nag cocomment hahahaha,25-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/83d6e4d7714e202748d512476ee5a7c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=50673b8d&x-expires=1758200400&x-signature=0btuNaYseZdeVXTmSlMr%2Bl6A2jM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
258,ZUPREMO,shanilo_14,https://www.tiktok.com/@shanilo_14,trabaho nya bang mag monitor nyan..,28-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c9dc878cfe960c8919d5b3dc42ce2fbc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5de2d5c5&x-expires=1758200400&x-signature=dj%2Bt3I0F%2BqybkZznte6a1bpQSgc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
259,저이,wonufied0620,https://www.tiktok.com/@wonufied0620,wag mo na kong tanungin. High school pa lang tinuro na yan,28-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45af618db6b0f2aec3fc8132828b7d90~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c41d35a&x-expires=1758200400&x-signature=UkeSpho%2FCmDo2iYru9c9JkIBPgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
260,mengay,chiquimylenetabo,https://www.tiktok.com/@chiquimylenetabo,yes nag huhugas kamay lng yanpra di sa knya isisi..,21-8-2025,10,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/fb1763a74eef45f4a26410d882f07f52~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9dc4fb15&x-expires=1758200400&x-signature=l%2FeqtWFjBoRzsEA5OYEyO0QfZc8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
261,Tyn,nitnit_1980,https://www.tiktok.com/@nitnit_1980,Bakit naman maghuhugas kamay si pbbm siya ba gumastos ng pondo diyan.. Kaya nga niya inaalam yan para malaman saan napunta yung budget.. Makacomment ka lang noh😅,21-8-2025,27,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f390f16b7d0db6dc68a136302fe2b7bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d1baaa65&x-expires=1758200400&x-signature=IAi4xfjckIx%2BajtTh2HcbuT5Qsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
262,Cottonbuds,kffr_hjdk,https://www.tiktok.com/@kffr_hjdk,"eh hindi naman nya project yan, anong pinag sasabi mo?",21-8-2025,11,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0ffdb7a31d5fae21484828104aa64e76~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aafee5e7&x-expires=1758200400&x-signature=PQh5%2FUbC9JoxT82Jk6PM8ptgjn8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
263,Saguittarius7❤,mariepalacio246,https://www.tiktok.com/@mariepalacio246,𝙝𝙖𝙝𝙖𝙝𝙖 𝙝𝙪𝙜𝙖𝙨 𝙠𝙖𝙢𝙖𝙮 𝙙𝙬😂😂😂😂,21-8-2025,4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5374d40e5839ea99e62b4ed4d38a4c11~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0e36ff85&x-expires=1758200400&x-signature=MLXDVVSHIvRrpsyuaJI8Wt%2F3dBA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
264,mylife1993,mylife199310,https://www.tiktok.com/@mylife199310,try mo muna intindihan yung balita.,21-8-2025,7,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7213a69de11aba2190d243661759962c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4e8fb68d&x-expires=1758200400&x-signature=Cm7ZernNFSAuXn3ltkEFrvVwtbw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,VIEN,0
